"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"","EU_MEMBERS","TOTAL","ALL","2012","12.02"
"","EU_MEMBERS","TOTAL","ALL","2013","11.38"
"","EU_MEMBERS","TOTAL","ALL","2014","11.06"
"","EU_MEMBERS","TOTAL","ALL","2015","10.91"
"","EU_MEMBERS","TOTAL","ALL","2016","10.93"
"","EU_MEMBERS","TOTAL","ALL","2017","10.81"
"","EU_MEMBERS","TOTAL","ALL","2018","10.9"
"","EU_MEMBERS","TOTAL","ALL","2019","10.84"
"","EU_MEMBERS","TOTAL","ALL","2020","11.09"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1969","19.84"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1970","19.6"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1971","20.04"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1972","20.04"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1973","20.36"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1974","20.12"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1975","20.61"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1976","20.83"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1977","20.61"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1978","20.65"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1979","20.52"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1980","20.47"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1981","20.12"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1982","19.64"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1983","19.94"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1984","19.86"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1985","19.61"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1986","19.03"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1987","18.61"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1988","18.29"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1989","18.17"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1990","17.71"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1991","18.09"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1992","18.07"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1993","18.31"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1994","18.23"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1995","18.06"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1996","17.42"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1997","17.34"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1998","17.11"
"","EU_BEFORE_FEB2020","TOTAL","ALL","1999","16.32"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2000","15.85"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2001","15.83"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2002","15.42"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2003","15"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2004","14.4"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2005","14.15"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2006","13.87"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2007","13.97"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2008","13.87"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2009","13.43"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2010","12.96"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2011","12.14724"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2012","11.75"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2013","11.21"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2014","10.93"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2015","10.82"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2016","10.86"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2017","10.78"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2018","10.82"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2019","10.74"
"","EU_BEFORE_FEB2020","TOTAL","ALL","2020","11.17"
"FIN","","TOTAL","ALL","1969","5.13"
"FIN","","TOTAL","ALL","1970","5.12"
"FIN","","TOTAL","ALL","1971","4.91"
"FIN","","TOTAL","ALL","1972","5.02"
"FIN","","TOTAL","ALL","1973","5.18"
"FIN","","TOTAL","ALL","1974","6.25"
"FIN","","TOTAL","ALL","1975","6.96"
"FIN","","TOTAL","ALL","1976","6.18"
"FIN","","TOTAL","ALL","1977","5.83"
"FIN","","TOTAL","ALL","1978","6.04"
"FIN","","TOTAL","ALL","1979","5.9"
"FIN","","TOTAL","ALL","1980","6.76"
"FIN","","TOTAL","ALL","1981","6.23"
"FIN","","TOTAL","ALL","1982","5.97"
"FIN","","TOTAL","ALL","1983","7.23"
"FIN","","TOTAL","ALL","1984","6.67"
"FIN","","TOTAL","ALL","1985","7.58"
"FIN","","TOTAL","ALL","1986","8.77"
"FIN","","TOTAL","ALL","1987","8.62"
"FIN","","TOTAL","ALL","1988","9.76"
"FIN","","TOTAL","ALL","1989","9.99"
"FIN","","TOTAL","ALL","1990","10.59"
"FIN","","TOTAL","ALL","1991","10.63"
"FIN","","TOTAL","ALL","1992","11.25"
"FIN","","TOTAL","ALL","1993","9.87"
"FIN","","TOTAL","ALL","1994","9.63"
"FIN","","TOTAL","ALL","1995","9.97"
"FIN","","TOTAL","ALL","1996","11.37"
"FIN","","TOTAL","ALL","1997","11.86"
"FIN","","TOTAL","ALL","1998","11.5"
"FIN","","TOTAL","ALL","1999","10.89"
"FIN","","TOTAL","ALL","2000","11.45"
"FIN","","TOTAL","ALL","2001","12.18"
"FIN","","TOTAL","ALL","2002","13.18"
"FIN","","TOTAL","ALL","2003","12.41"
"FIN","","TOTAL","ALL","2004","16.04"
"FIN","","TOTAL","ALL","2005","17.64"
"FIN","","TOTAL","ALL","2006","17.2"
"FIN","","TOTAL","ALL","2007","19.91"
"FIN","","TOTAL","ALL","2008","19.18"
"FIN","","TOTAL","ALL","2009","19.07"
"FIN","","TOTAL","ALL","2010","18.18"
"FIN","","TOTAL","ALL","2011","17.53"
"FIN","","TOTAL","ALL","2012","18.24"
"FIN","","TOTAL","ALL","2013","18.33"
"FIN","","TOTAL","ALL","2014","17.54"
"FIN","","TOTAL","ALL","2016","15.89"
"FIN","","TOTAL","ALL","2017","14.66"
"FIN","","TOTAL","ALL","2018","15.24"
"FIN","","TOTAL","ALL","2019","16"
"FIN","","TOTAL","ALL","2020","17.46"
"FRA","","TOTAL","ALL","1968","35.63"
"FRA","","TOTAL","ALL","1969","35.63"
"FRA","","TOTAL","ALL","1970","33.91"
"FRA","","TOTAL","ALL","1971","35.49"
"FRA","","TOTAL","ALL","1972","35.1"
"FRA","","TOTAL","ALL","1973","35.6"
"FRA","","TOTAL","ALL","1974","33.93"
"FRA","","TOTAL","ALL","1975","34.62"
"FRA","","TOTAL","ALL","1976","33.93"
"FRA","","TOTAL","ALL","1977","32.48"
"FRA","","TOTAL","ALL","1978","31.71"
"FRA","","TOTAL","ALL","1979","30.52"
"FRA","","TOTAL","ALL","1980","28.88"
"FRA","","TOTAL","ALL","1981","28.15"
"FRA","","TOTAL","ALL","1982","26.87"
"FRA","","TOTAL","ALL","1983","26.12"
"FRA","","TOTAL","ALL","1984","24.74"
"FRA","","TOTAL","ALL","1985","22.86"
"FRA","","TOTAL","ALL","1986","21.76"
"FRA","","TOTAL","ALL","1987","19.99"
"FRA","","TOTAL","ALL","1988","19.58"
"FRA","","TOTAL","ALL","1989","18.35"
"FRA","","TOTAL","ALL","1990","17.45"
"FRA","","TOTAL","ALL","1991","16.55"
"FRA","","TOTAL","ALL","1992","15.55"
"FRA","","TOTAL","ALL","1993","15.58"
"FRA","","TOTAL","ALL","1994","15.03"
"FRA","","TOTAL","ALL","1995","15.29"
"FRA","","TOTAL","ALL","1996","15.44"
"FRA","","TOTAL","ALL","1997","15.18"
"FRA","","TOTAL","ALL","1998","15.26"
"FRA","","TOTAL","ALL","1999","14.58"
"FRA","","TOTAL","ALL","2000","13.36"
"FRA","","TOTAL","ALL","2001","13.33"
"FRA","","TOTAL","ALL","2002","12.9"
"FRA","","TOTAL","ALL","2003","12.61"
"FRA","","TOTAL","ALL","2004","11.37"
"FRA","","TOTAL","ALL","2005","11.14"
"FRA","","TOTAL","ALL","2006","10.87"
"FRA","","TOTAL","ALL","2007","10.59"
"FRA","","TOTAL","ALL","2008","10.28"
"FRA","","TOTAL","ALL","2009","9.99"
"FRA","","TOTAL","ALL","2010","9.6"
"FRA","","TOTAL","ALL","2011","9.34"
"FRA","","TOTAL","ALL","2012","9.14"
"FRA","","TOTAL","ALL","2013","8.54"
"FRA","","TOTAL","ALL","2014","8.22"
"FRA","","TOTAL","ALL","2017","7.69"
"GBR","","TOTAL","ALL","1968","3"
"GBR","","TOTAL","ALL","1969","3.2"
"GBR","","TOTAL","ALL","1970","2.83"
"GBR","","TOTAL","ALL","1971","3.09"
"GBR","","TOTAL","ALL","1972","3.34"
"GBR","","TOTAL","ALL","1973","3.64"
"GBR","","TOTAL","ALL","1974","3.67"
"GBR","","TOTAL","ALL","1975","3.76"
"GBR","","TOTAL","ALL","1976","3.89"
"GBR","","TOTAL","ALL","1977","3.77"
"GBR","","TOTAL","ALL","1978","4.05"
"GBR","","TOTAL","ALL","1979","4.55"
"GBR","","TOTAL","ALL","1980","4.6"
"GBR","","TOTAL","ALL","1981","4.59"
"GBR","","TOTAL","ALL","1982","4.42"
"GBR","","TOTAL","ALL","1983","4.47"
"GBR","","TOTAL","ALL","1984","4.63"
"GBR","","TOTAL","ALL","1985","5.07"
"GBR","","TOTAL","ALL","1986","4.88"
"GBR","","TOTAL","ALL","1987","5.26"
"GBR","","TOTAL","ALL","1988","5.41"
"GBR","","TOTAL","ALL","1989","5.78"
"GBR","","TOTAL","ALL","1990","5.98"
"GBR","","TOTAL","ALL","1991","5.94"
"GBR","","TOTAL","ALL","1992","5.78"
"GBR","","TOTAL","ALL","1993","5.76"
"GBR","","TOTAL","ALL","1994","6.3"
"GBR","","TOTAL","ALL","1995","6.95"
"GBR","","TOTAL","ALL","1996","7.52"
"GBR","","TOTAL","ALL","1997","7.97"
"GBR","","TOTAL","ALL","1998","8.67"
"GBR","","TOTAL","ALL","1999","9.12"
"GBR","","TOTAL","ALL","2001","10.16"
"GBR","","TOTAL","ALL","2002","10.44"
"GBR","","TOTAL","ALL","2003","11.1"
"GBR","","TOTAL","ALL","2004","10.89"
"GBR","","TOTAL","ALL","2005","10.93"
"GBR","","TOTAL","ALL","2006","11.5"
"GBR","","TOTAL","ALL","2007","11.42"
"GBR","","TOTAL","ALL","2008","11.51"
"GBR","","TOTAL","ALL","2009","10.82"
"GBR","","TOTAL","ALL","2010","10.85"
"GBR","","TOTAL","ALL","2011","10.73"
"GBR","","TOTAL","ALL","2012","9.88"
"GBR","","TOTAL","ALL","2013","9.99"
"GBR","","TOTAL","ALL","2014","10.06"
"GBR","","TOTAL","ALL","2015","10.21"
"GBR","","TOTAL","ALL","2016","10.41"
"GBR","","TOTAL","ALL","2017","10.56"
"GBR","","TOTAL","ALL","2018","10.26"
"GBR","","TOTAL","ALL","2019","10.1"
"GBR","","TOTAL","ALL","2020","11.66"
"GEO","","TOTAL","ALL","1991","24.53"
"GEO","","TOTAL","ALL","1992","24.45"
"GEO","","TOTAL","ALL","1994","25.27"
"GEO","","TOTAL","ALL","1995","24.97"
"GEO","","TOTAL","ALL","1996","24.42"
"GEO","","TOTAL","ALL","1997","23.95"
"GEO","","TOTAL","ALL","1998","23.36"
"GEO","","TOTAL","ALL","1999","25.68"
"GEO","","TOTAL","ALL","2000","24.5"
"GEO","","TOTAL","ALL","2001","23.2"
"GEO","","TOTAL","ALL","2004","28.25"
"GEO","","TOTAL","ALL","2005","18.39"
"GEO","","TOTAL","ALL","2006","17.57"
"GEO","","TOTAL","ALL","2007","16.02"
"GEO","","TOTAL","ALL","2009","16.31"
"GEO","","TOTAL","ALL","2010","9.5"
"GEO","","TOTAL","ALL","2011","10.25"
"GEO","","TOTAL","ALL","2012","8.75"
"GEO","","TOTAL","ALL","2013","7.97"
"GEO","","TOTAL","ALL","2014","10.48"
"GEO","","TOTAL","ALL","2015","9.46"
"GEO","","TOTAL","ALL","2016","7.1"
"GEO","","TOTAL","ALL","2017","7.13"
"GEO","","TOTAL","ALL","2018","9.63"
"GEO","","TOTAL","ALL","2019","8.94"
"GEO","","TOTAL","ALL","2020","9.03"
"GEO","","TOTAL","ALL","2021","9.34"
"GRC","","TOTAL","ALL","1968","19.98"
"GRC","","TOTAL","ALL","1969","19.07"
"GRC","","TOTAL","ALL","1970","16.48"
"GRC","","TOTAL","ALL","1971","16.44"
"GRC","","TOTAL","ALL","1972","16.58"
"GRC","","TOTAL","ALL","1973","14.82"
"GRC","","TOTAL","ALL","1974","13.59"
"GRC","","TOTAL","ALL","1975","13.2"
"GRC","","TOTAL","ALL","1976","12.84"
"GRC","","TOTAL","ALL","1977","12.62"
"GRC","","TOTAL","ALL","1978","12.08"
"GRC","","TOTAL","ALL","1979","11.55"
"GRC","","TOTAL","ALL","1980","10.57"
"GRC","","TOTAL","ALL","1981","10.52"
"GRC","","TOTAL","ALL","1982","10.6"
"GRC","","TOTAL","ALL","1983","9.44"
"GRC","","TOTAL","ALL","1984","8.95"
"GRC","","TOTAL","ALL","1985","9.88"
"GRC","","TOTAL","ALL","1986","9.04"
"GRC","","TOTAL","ALL","1987","8.91"
"GRC","","TOTAL","ALL","1988","7.64"
"GRC","","TOTAL","ALL","1989","7.69"
"GRC","","TOTAL","ALL","1990","8.03"
"GRC","","TOTAL","ALL","1991","7.9"
"GRC","","TOTAL","ALL","1992","8.6"
"GRC","","TOTAL","ALL","1993","8.2"
"GRC","","TOTAL","ALL","1994","6.66"
"GRC","","TOTAL","ALL","1995","5.23"
"GRC","","TOTAL","ALL","1996","4.55"
"GRC","","TOTAL","ALL","1997","4.43"
"GRC","","TOTAL","ALL","1998","4.42"
"GRC","","TOTAL","ALL","1999","4.74"
"GRC","","TOTAL","ALL","2000","5.02"
"GRC","","TOTAL","ALL","2001","5"
"GRC","","TOTAL","ALL","2002","4.68"
"GRC","","TOTAL","ALL","2003","4.79"
"GRC","","TOTAL","ALL","2004","4.69"
"GRC","","TOTAL","ALL","2005","5.02"
"GRC","","TOTAL","ALL","2006","5.39"
"GRC","","TOTAL","ALL","2007","4.99"
"GRC","","TOTAL","ALL","2008","5.18"
"GRC","","TOTAL","ALL","2009","5.24"
"GRC","","TOTAL","ALL","2010","4.85"
"GRC","","TOTAL","ALL","2011","5.08"
"GRC","","TOTAL","ALL","2012","4.92"
"GRC","","TOTAL","ALL","2014","4.73"
"GRC","","TOTAL","ALL","2015","4.63"
"GRC","","TOTAL","ALL","2016","4.67"
"GRC","","TOTAL","ALL","2017","4.52"
"GRC","","TOTAL","ALL","2018","4.02"
"GRC","","TOTAL","ALL","2019","4.21"
"GRC","","TOTAL","ALL","2020","4.31"
"HRV","","TOTAL","ALL","1985","31.83"
"HRV","","TOTAL","ALL","1986","30.04"
"HRV","","TOTAL","ALL","1987","32.7"
"HRV","","TOTAL","ALL","1988","37.62"
"HRV","","TOTAL","ALL","1989","33.42"
"HRV","","TOTAL","ALL","1990","31"
"HRV","","TOTAL","ALL","1991","32.77"
"HRV","","TOTAL","ALL","1992","28.64"
"HRV","","TOTAL","ALL","1993","27.03"
"HRV","","TOTAL","ALL","1994","27.5"
"HRV","","TOTAL","ALL","1995","27.31"
"HRV","","TOTAL","ALL","1996","29.3"
"HRV","","TOTAL","ALL","1997","28.42"
"HRV","","TOTAL","ALL","1998","31.96"
"HRV","","TOTAL","ALL","1999","32.86"
"HRV","","TOTAL","ALL","2000","31.13"
"HRV","","TOTAL","ALL","2001","26.8"
"HRV","","TOTAL","ALL","2002","25.96"
"HRV","","TOTAL","ALL","2003","23.3"
"HRV","","TOTAL","ALL","2004","22.51"
"HRV","","TOTAL","ALL","2005","22.4"
"HRV","","TOTAL","ALL","2006","21.68"
"HRV","","TOTAL","ALL","2007","23.27"
"HRV","","TOTAL","ALL","2008","23.67"
"HRV","","TOTAL","ALL","2009","22.52"
"HRV","","TOTAL","ALL","2010","21.7"
"HRV","","TOTAL","ALL","2011","19.59"
"HRV","","TOTAL","ALL","2012","19.16"
"HRV","","TOTAL","ALL","2013","17.21"
"HRV","","TOTAL","ALL","2014","17.79"
"HRV","","TOTAL","ALL","2015","16.07"
"HRV","","TOTAL","ALL","2016","15.66"
"HRV","","TOTAL","ALL","2017","16.13"
"HRV","","TOTAL","ALL","2019","16.77"
"HRV","","TOTAL","ALL","2020","14.83"
"HUN","","TOTAL","ALL","1969","12.09"
"HUN","","TOTAL","ALL","1970","12.99"
"HUN","","TOTAL","ALL","1971","13.72"
"HUN","","TOTAL","ALL","1972","12.87"
"HUN","","TOTAL","ALL","1973","14.17"
"HUN","","TOTAL","ALL","1974","15.89"
"HUN","","TOTAL","ALL","1975","17.84"
"HUN","","TOTAL","ALL","1976","18.7"
"HUN","","TOTAL","ALL","1977","19.81"
"HUN","","TOTAL","ALL","1978","22.79"
"HUN","","TOTAL","ALL","1979","25.6"
"HUN","","TOTAL","ALL","1980","27.39"
"HUN","","TOTAL","ALL","1981","32.11"
"HUN","","TOTAL","ALL","1982","31.68"
"HUN","","TOTAL","ALL","1983","38.83"
"HUN","","TOTAL","ALL","1984","42.55"
"HUN","","TOTAL","ALL","1985","42.33"
"HUN","","TOTAL","ALL","1986","42.1"
"HUN","","TOTAL","ALL","1987","43.14"
"HUN","","TOTAL","ALL","1988","42.41"
"HUN","","TOTAL","ALL","1989","50.39"
"HUN","","TOTAL","ALL","1990","50.6"
"HUN","","TOTAL","ALL","1991","54.92"
"HUN","","TOTAL","ALL","1992","67.91"
"HUN","","TOTAL","ALL","1993","78.14"
"HUN","","TOTAL","ALL","1994","80.36"
"HUN","","TOTAL","ALL","1995","79.04"
"HUN","","TOTAL","ALL","1996","60.99"
"HUN","","TOTAL","ALL","1997","60.62"
"HUN","","TOTAL","ALL","1998","64.91"
"HUN","","TOTAL","ALL","1999","65.57"
"HUN","","TOTAL","ALL","2000","61.76"
"HUN","","TOTAL","ALL","2001","55.69"
"HUN","","TOTAL","ALL","2002","52.46"
"HUN","","TOTAL","ALL","2003","53.53"
"HUN","","TOTAL","ALL","2004","51"
"HUN","","TOTAL","ALL","2005","44.51"
"HUN","","TOTAL","ALL","2006","44.71"
"HUN","","TOTAL","ALL","2007","45.3"
"HUN","","TOTAL","ALL","2008","43.22"
"HUN","","TOTAL","ALL","2009","41.3"
"HUN","","TOTAL","ALL","2010","37.15"
"HUN","","TOTAL","ALL","2011","33.23"
"HUN","","TOTAL","ALL","2012","28.67"
"HUN","","TOTAL","ALL","2013","25.31"
"HUN","","TOTAL","ALL","2014","25.97"
"HUN","","TOTAL","ALL","2015","25.19"
"HUN","","TOTAL","ALL","2016","23.63"
"HUN","","TOTAL","ALL","2017","23.63"
"HUN","","TOTAL","ALL","2018","24.35"
"HUN","","TOTAL","ALL","2019","24.43"
"IRL","","TOTAL","ALL","1968","3.36"
"IRL","","TOTAL","ALL","1969","3.95"
"IRL","","TOTAL","ALL","1970","3.81"
"IRL","","TOTAL","ALL","1971","2.69"
"IRL","","TOTAL","ALL","1972","4.13"
"IRL","","TOTAL","ALL","1973","3.94"
"IRL","","TOTAL","ALL","1974","4.38"
"IRL","","TOTAL","ALL","1975","3.32"
"IRL","","TOTAL","ALL","1976","4.32"
"IRL","","TOTAL","ALL","1977","3.94"
"IRL","","TOTAL","ALL","1978","4.55"
"IRL","","TOTAL","ALL","1979","3.88"
"IRL","","TOTAL","ALL","1980","4.73"
"IRL","","TOTAL","ALL","1981","3.99"
"IRL","","TOTAL","ALL","1982","3.39"
"IRL","","TOTAL","ALL","1983","3.53"
"IRL","","TOTAL","ALL","1984","3.46"
"IRL","","TOTAL","ALL","1985","3.18"
"IRL","","TOTAL","ALL","1986","3.42"
"IRL","","TOTAL","ALL","1987","3.06"
"IRL","","TOTAL","ALL","1988","3.64"
"IRL","","TOTAL","ALL","1989","3.77"
"IRL","","TOTAL","ALL","1990","2.65"
"IRL","","TOTAL","ALL","1991","3.21"
"IRL","","TOTAL","ALL","1992","3.17"
"IRL","","TOTAL","ALL","1993","4"
"IRL","","TOTAL","ALL","1994","3.26"
"IRL","","TOTAL","ALL","1995","3.12"
"IRL","","TOTAL","ALL","1996","3.39"
"IRL","","TOTAL","ALL","1997","4.6"
"IRL","","TOTAL","ALL","1998","4.84"
"IRL","","TOTAL","ALL","1999","5.01"
"IRL","","TOTAL","ALL","2000","4.34"
"IRL","","TOTAL","ALL","2001","5.78"
"IRL","","TOTAL","ALL","2002","4.89"
"IRL","","TOTAL","ALL","2003","4.99"
"IRL","","TOTAL","ALL","2004","5.64"
"IRL","","TOTAL","ALL","2005","5.96"
"IRL","","TOTAL","ALL","2006","5.86"
"IRL","","TOTAL","ALL","2007","7.77"
"IRL","","TOTAL","ALL","2008","7.53"
"IRL","","TOTAL","ALL","2009","7.12"
"IRL","","TOTAL","ALL","2010","6.96"
"IRL","","TOTAL","ALL","2011","6.23"
"IRL","","TOTAL","ALL","2012","7.41"
"IRL","","TOTAL","ALL","2013","6.28"
"IRL","","TOTAL","ALL","2015","5.5"
"IRL","","TOTAL","ALL","2018","5.45"
"ISL","","TOTAL","ALL","1971","3.46"
"ISL","","TOTAL","ALL","1972","0"
"ISL","","TOTAL","ALL","1973","1.28"
"ISL","","TOTAL","ALL","1974","4.58"
"ISL","","TOTAL","ALL","1975","1.17"
"ISL","","TOTAL","ALL","1976","0"
"ISL","","TOTAL","ALL","1977","2.38"
"ISL","","TOTAL","ALL","1978","1.68"
"ISL","","TOTAL","ALL","1979","1.42"
"ISL","","TOTAL","ALL","1980","0.94"
"ISL","","TOTAL","ALL","1981","2.27"
"ISL","","TOTAL","ALL","1982","1.1"
"ISL","","TOTAL","ALL","1983","2.08"
"ISL","","TOTAL","ALL","1984","0.85"
"ISL","","TOTAL","ALL","1985","1.67"
"ISL","","TOTAL","ALL","1986","1.53"
"ISL","","TOTAL","ALL","1987","1.43"
"ISL","","TOTAL","ALL","1988","3.56"
"ISL","","TOTAL","ALL","1989","1.05"
"ISL","","TOTAL","ALL","1990","1.11"
"ISL","","TOTAL","ALL","1991","2.27"
"ISL","","TOTAL","ALL","1992","2.5"
"ISL","","TOTAL","ALL","1993","0.27"
"ISL","","TOTAL","ALL","1994","0.81"
"ISL","","TOTAL","ALL","1995","1.46"
"ISL","","TOTAL","ALL","1996","1.61"
"ISL","","TOTAL","ALL","1997","1.35"
"ISL","","TOTAL","ALL","1998","2.2"
"ISL","","TOTAL","ALL","1999","3.31"
"ISL","","TOTAL","ALL","2000","1.1"
"ISL","","TOTAL","ALL","2001","1.39"
"ISL","","TOTAL","ALL","2002","0.72"
"ISL","","TOTAL","ALL","2003","1.35"
"ISL","","TOTAL","ALL","2004","2.1"
"ISL","","TOTAL","ALL","2005","3.97"
"ISL","","TOTAL","ALL","2006","2.1"
"ISL","","TOTAL","ALL","2007","2.86"
"ISL","","TOTAL","ALL","2008","2.32"
"ISL","","TOTAL","ALL","2009","1.94"
"ISL","","TOTAL","ALL","2010","1.23"
"ISL","","TOTAL","ALL","2011","0.64"
"ISL","","TOTAL","ALL","2012","1.85"
"ISL","","TOTAL","ALL","2013","2.25"
"ISL","","TOTAL","ALL","2014","1.79"
"ISL","","TOTAL","ALL","2015","3.45"
"ISL","","TOTAL","ALL","2016","2.43"
"ISL","","TOTAL","ALL","2017","3.28"
"ISL","","TOTAL","ALL","2018","2.43"
"ISL","","TOTAL","ALL","2019","1.82"
"ISL","","TOTAL","ALL","2020","2.38"
"ISL","","TOTAL","ALL","2021","3.45"
"ISR","","TOTAL","ALL","1975","8.35"
"ISR","","TOTAL","ALL","1976","7.87"
"ISR","","TOTAL","ALL","1977","10.11"
"ISR","","TOTAL","ALL","1978","8.24"
"ISR","","TOTAL","ALL","1979","9.67"
"ISR","","TOTAL","ALL","1980","10.98"
"ISR","","TOTAL","ALL","1981","7.98"
"ISR","","TOTAL","ALL","1982","8.48"
"ISR","","TOTAL","ALL","1983","6.85"
"ISR","","TOTAL","ALL","1984","9.65"
"ISR","","TOTAL","ALL","1985","8.96"
"ISR","","TOTAL","ALL","1986","9.01"
"ISR","","TOTAL","ALL","1987","7.91"
"ISR","","TOTAL","ALL","1988","8.31"
"ISR","","TOTAL","ALL","1989","7.88"
"ISR","","TOTAL","ALL","1990","8.68"
"ISR","","TOTAL","ALL","1991","7.49"
"ISR","","TOTAL","ALL","1992","8.33"
"ISR","","TOTAL","ALL","1993","6.33"
"ISR","","TOTAL","ALL","1994","4.94"
"ISR","","TOTAL","ALL","1995","7.31"
"ISR","","TOTAL","ALL","1996","6.44"
"ISR","","TOTAL","ALL","1997","5.14"
"ISR","","TOTAL","ALL","1998","5.05"
"ISR","","TOTAL","ALL","1999","5.01"
"ISR","","TOTAL","ALL","2000","5.02"
"ISR","","TOTAL","ALL","2001","4.33"
"ISR","","TOTAL","ALL","2002","4.26"
"ISR","","TOTAL","ALL","2003","4.23"
"ISR","","TOTAL","ALL","2004","3.61"
"ISR","","TOTAL","ALL","2005","3.76"
"ISR","","TOTAL","ALL","2006","3.95"
"ISR","","TOTAL","ALL","2007","4"
"ISR","","TOTAL","ALL","2008","3.36"
"ISR","","TOTAL","ALL","2009","4"
"ISR","","TOTAL","ALL","2010","3.41"
"ISR","","TOTAL","ALL","2011","3.95"
"ISR","","TOTAL","ALL","2012","3.71"
"ISR","","TOTAL","ALL","2013","3.48"
"ISR","","TOTAL","ALL","2014","3.01"
"ISR","","TOTAL","ALL","2015","3.48"
"ISR","","TOTAL","ALL","2016","3.17"
"ISR","","TOTAL","ALL","2017","3"
"ISR","","TOTAL","ALL","2018","3.18"
"ISR","","TOTAL","ALL","2019","3.2"
"ISR","","TOTAL","ALL","2020","2.51"
"ITA","","TOTAL","ALL","1968","29.32"
"ITA","","TOTAL","ALL","1969","30.66"
"ITA","","TOTAL","ALL","1970","30.7"
"ITA","","TOTAL","ALL","1971","31.62"
"ITA","","TOTAL","ALL","1972","33.24"
"ITA","","TOTAL","ALL","1973","33.67"
"ITA","","TOTAL","ALL","1974","32.39"
"ITA","","TOTAL","ALL","1975","33.52"
"ITA","","TOTAL","ALL","1976","34.12"
"ITA","","TOTAL","ALL","1977","33.42"
"ITA","","TOTAL","ALL","1978","34.06"
"ITA","","TOTAL","ALL","1979","33.38"
"ITA","","TOTAL","ALL","1980","32.89"
"ITA","","TOTAL","ALL","1981","31.55"
"ITA","","TOTAL","ALL","1982","30.36"
"ITA","","TOTAL","ALL","1983","31.39"
"ITA","","TOTAL","ALL","1984","30.6"
"ITA","","TOTAL","ALL","1985","29.58"
"ITA","","TOTAL","ALL","1986","27.47"
"ITA","","TOTAL","ALL","1987","25.67"
"ITA","","TOTAL","ALL","1988","24.92"
"ITA","","TOTAL","ALL","1989","23.78"
"ITA","","TOTAL","ALL","1990","22.6"
"ITA","","TOTAL","ALL","1991","21.95"
"ITA","","TOTAL","ALL","1992","20.95"
"ITA","","TOTAL","ALL","1993","20.83"
"ITA","","TOTAL","ALL","1994","20.43"
"ITA","","TOTAL","ALL","1995","18.1"
"ITA","","TOTAL","ALL","1996","16.92"
"ITA","","TOTAL","ALL","1997","16.33"
"ITA","","TOTAL","ALL","1998","15.38"
"ITA","","TOTAL","ALL","1999","14.55"
"ITA","","TOTAL","ALL","2000","14.1"
"ITA","","TOTAL","ALL","2001","13.8"
